model_name,biomarker_set,accuracy,precision,recall,f1,AUC,TP,FP,TN,FN
knn,zhao,0.9562841530054644,0.9388888888888889,0.9712643678160919,0.9548022598870056,0.9918564069146176,169,11,181,5
decision_tree,ponti,0.9098360655737705,0.9028571428571428,0.9080459770114943,0.9054441260744985,0.9288586611630805,158,17,175,16
logistic_regression,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.9864062286168502,160,13,179,14
neural_network,ponti,0.9756006006006006,0.9600793650793651,0.9891812865497076,0.9741789117651187,0.9767369056699721,172,7,185,2
xgboost,ponti,0.9316939890710383,0.907103825136612,0.9540229885057471,0.9299719887955182,0.9750619436766069,166,17,175,8
knn,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9706532876308417,159,13,179,15
decision_tree,semiz,0.9234972677595629,0.9147727272727273,0.9252873563218391,0.92,0.9407850328346441,161,15,177,13
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.984588171256885,165,13,179,9
neural_network,semiz,0.96996996996997,0.9566192361765454,0.985,0.9701160998314698,0.9707446311858077,171,8,184,3
xgboost,semiz,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9897218714060652,169,13,179,5
knn,semiz,0.9180327868852459,0.9337349397590361,0.8908045977011494,0.911764705882353,0.9749469931513275,155,11,181,19
decision_tree,zhao,0.9289617486338798,0.8978494623655914,0.9597701149425287,0.9277777777777778,0.9461276732383542,167,19,173,7
logistic_regression,zhao,0.9590163934426229,0.9441340782122905,0.9712643678160919,0.9575070821529744,0.9880286606509433,169,10,182,5
neural_network,zhao,0.959009009009009,0.9506046365914786,0.9646650326797385,0.9551555965780103,0.9594058524352811,168,9,183,6
xgboost,zhao,0.9480874316939891,0.9234972677595629,0.9712643678160919,0.9467787114845938,0.9831862762809896,169,14,178,5
knn,zhao,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9935292414413931,169,13,179,5
decision_tree,ponti,0.912568306010929,0.8858695652173914,0.9367816091954023,0.9106145251396649,0.9161893778156903,163,21,171,11
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9832032343791441,161,13,179,13
neural_network,ponti,0.9728978978978979,0.951043823326432,0.9916666666666666,0.9703811667202515,0.9723005687123333,173,9,183,1
xgboost,ponti,0.9262295081967213,0.9152542372881356,0.9310344827586207,0.923076923076923,0.9782508251838749,162,15,177,12
knn,ponti,0.9153005464480874,0.9181286549707602,0.9022988505747126,0.9101449275362319,0.9762025160941569,157,14,178,17
decision_tree,semiz,0.9234972677595629,0.8967391304347826,0.9482758620689655,0.9217877094972068,0.936421879750684,165,19,173,9
logistic_regression,semiz,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9862724918036087,165,14,178,9
neural_network,semiz,0.9728228228228227,0.9520833333333334,0.9857142857142858,0.9682292158756203,0.9737280162741193,172,8,184,2
xgboost,semiz,0.953551912568306,0.9385474860335196,0.9655172413793104,0.9518413597733711,0.9894959509587993,168,11,181,6
knn,semiz,0.9289617486338798,0.9404761904761905,0.9080459770114943,0.9239766081871346,0.9805859789290515,158,10,182,16
decision_tree,zhao,0.9344262295081968,0.9032258064516129,0.9655172413793104,0.9333333333333333,0.9407916561530145,168,18,174,6
logistic_regression,zhao,0.953551912568306,0.9385474860335196,0.9655172413793104,0.9518413597733711,0.99025788475632,168,11,181,6
neural_network,zhao,0.9674174174174173,0.9351012571020311,0.9952380952380953,0.9627335118396936,0.9722031236737119,173,11,181,1
xgboost,zhao,0.9508196721311475,0.9239130434782609,0.9770114942528736,0.9497206703910613,0.9885522117313744,170,14,178,4
knn,zhao,0.9562841530054644,0.9340659340659341,0.9770114942528736,0.9550561797752809,0.989357819682897,170,12,180,4
decision_tree,ponti,0.9153005464480874,0.8994413407821229,0.9252873563218391,0.9121813031161473,0.927055901786552,161,18,174,13
logistic_regression,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.9883863689536561,160,13,179,14
neural_network,ponti,0.9484234234234235,0.9206509486385647,0.954109477124183,0.9340640028140029,0.9503233266991007,167,12,180,7
xgboost,ponti,0.9344262295081968,0.9166666666666666,0.9482758620689655,0.9322033898305084,0.9817747354125063,165,15,177,9
knn,ponti,0.9153005464480874,0.9181286549707602,0.9022988505747126,0.9101449275362319,0.9769729086273203,157,14,178,17
decision_tree,semiz,0.9262295081967213,0.9016393442622951,0.9482758620689655,0.9243697478991596,0.9464942157693116,165,18,174,9
logistic_regression,semiz,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9856202315056803,165,14,178,9
neural_network,semiz,0.9756006006006006,0.9619816004204885,0.9894736842105264,0.9753305216645314,0.9757422745812839,172,7,185,2
xgboost,semiz,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9909830642783429,168,12,180,6
knn,semiz,0.9153005464480874,0.9440993788819876,0.8735632183908046,0.9074626865671642,0.9722139957154763,152,9,183,22
decision_tree,zhao,0.9426229508196722,0.9135135135135135,0.9712643678160919,0.9415041782729805,0.944265241283914,169,16,176,5
logistic_regression,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9875143138146907,169,12,180,5
neural_network,zhao,0.9671171171171171,0.950615962984384,0.9851812865497076,0.9669053798465563,0.966625020565053,171,9,183,3
xgboost,zhao,0.9453551912568307,0.9184782608695652,0.9712643678160919,0.9441340782122905,0.9871390969281835,169,15,177,5
knn,zhao,0.9590163934426229,0.9392265193370166,0.9770114942528736,0.9577464788732395,0.9918889565779077,170,11,181,4
decision_tree,ponti,0.8907103825136612,0.8722222222222222,0.9022988505747126,0.8870056497175142,0.931882427911356,157,23,169,17
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9824781562475902,161,13,179,13
neural_network,ponti,0.9755255255255255,0.9572870288466262,0.9947368421052631,0.9754886103115844,0.9760308748698842,173,8,184,1
xgboost,ponti,0.9344262295081968,0.907608695652174,0.9597701149425287,0.9329608938547486,0.9819233580167758,167,17,175,7
knn,ponti,0.9180327868852459,0.9186046511627907,0.9080459770114943,0.9132947976878613,0.9775149639693153,158,14,178,16
decision_tree,semiz,0.9207650273224044,0.8918918918918919,0.9482758620689655,0.9192200557103064,0.9523137900111583,165,20,172,9
logistic_regression,semiz,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9860825833523201,165,14,178,9
neural_network,semiz,0.9701951951951951,0.9542027417027417,0.9877777777777779,0.9698056104075823,0.9697191982853747,172,9,183,2
xgboost,semiz,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9872399693529724,169,13,179,5
knn,semiz,0.912568306010929,0.9382716049382716,0.8735632183908046,0.9047619047619048,0.9801666835314252,152,10,182,22
decision_tree,zhao,0.9289617486338798,0.9065934065934066,0.9482758620689655,0.9269662921348315,0.9401031746031746,165,17,175,9
logistic_regression,zhao,0.9480874316939891,0.9281767955801105,0.9655172413793104,0.9464788732394367,0.9883052581412682,168,13,179,6
neural_network,zhao,0.9647897897897897,0.9499008550788737,0.975,0.9590398065929981,0.9645827067669173,170,9,183,4
xgboost,zhao,0.9508196721311475,0.9239130434782609,0.9770114942528736,0.9497206703910613,0.9841155310771847,170,14,178,4
knn,zhao,0.9562841530054644,0.9340659340659341,0.9770114942528736,0.9550561797752809,0.9895153384627069,170,12,180,4
decision_tree,ponti,0.9098360655737705,0.8895027624309392,0.9252873563218391,0.9070422535211268,0.9229545287551286,161,20,172,13
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9838524403980093,161,13,179,13
neural_network,ponti,0.9728978978978977,0.9513503734827264,0.99375,0.9716575091575091,0.9737059030151135,173,9,183,1
xgboost,ponti,0.9207650273224044,0.9005524861878453,0.9367816091954023,0.9183098591549296,0.9750828623847199,163,18,174,11
knn,ponti,0.9207650273224044,0.9239766081871345,0.9080459770114943,0.9159420289855073,0.9776367065632741,158,13,179,16
decision_tree,semiz,0.907103825136612,0.9216867469879518,0.8793103448275862,0.9,0.9401065271802501,153,13,179,21
logistic_regression,semiz,0.9371584699453552,0.9265536723163842,0.9425287356321839,0.9344729344729344,0.9858697934117824,164,13,179,10
neural_network,semiz,0.9754504504504504,0.9603729752770673,0.9866666666666667,0.9720477558839627,0.975163749294184,172,7,185,2
xgboost,semiz,0.9562841530054644,0.9340659340659341,0.9770114942528736,0.9550561797752809,0.9911766800695887,170,12,180,4
knn,semiz,0.9289617486338798,0.9404761904761905,0.9080459770114943,0.9239766081871346,0.9766307684690038,158,10,182,16
decision_tree,zhao,0.9371584699453552,0.912568306010929,0.9597701149425287,0.9355742296918768,0.9556928596950247,167,16,176,7
logistic_regression,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.990288871980385,169,12,180,5
neural_network,zhao,0.9674174174174173,0.9566666666666667,0.98104118993135,0.9677549356961122,0.9699326668119574,170,8,184,4
xgboost,zhao,0.9453551912568307,0.9184782608695652,0.9712643678160919,0.9441340782122905,0.9860340560998455,169,15,177,5
knn,zhao,0.9562841530054644,0.9340659340659341,0.9770114942528736,0.9550561797752809,0.9910859182064369,170,12,180,4
decision_tree,ponti,0.9153005464480874,0.8994413407821229,0.9252873563218391,0.9121813031161473,0.9169234441384209,161,18,174,13
logistic_regression,ponti,0.9234972677595629,0.9195402298850575,0.9195402298850575,0.9195402298850575,0.9842572116565925,160,14,178,14
neural_network,ponti,0.97012012012012,0.9605223229642734,0.9818181818181818,0.9701919952588718,0.9724809014514897,170,7,185,4
xgboost,ponti,0.9289617486338798,0.9065934065934066,0.9482758620689655,0.9269662921348315,0.9826695073740996,165,17,175,9
knn,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9763293266569841,161,13,179,13
decision_tree,semiz,0.9098360655737705,0.8938547486033519,0.9195402298850575,0.9065155807365438,0.9444052299600237,160,19,173,14
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9832682863381814,165,13,179,9
neural_network,semiz,0.9782282282282282,0.9499404761904762,1.0,0.9731650524924376,0.9813417343526039,174,8,184,0
xgboost,semiz,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9906344109524902,169,12,180,5
knn,semiz,0.9234972677595629,0.9345238095238095,0.9022988505747126,0.9181286549707602,0.9768289859281805,157,11,181,17
decision_tree,zhao,0.9398907103825137,0.9222222222222223,0.9540229885057471,0.9378531073446328,0.9643943240174858,166,14,178,8
logistic_regression,zhao,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9856932589469354,169,13,179,5
neural_network,zhao,0.9646396396396396,0.9398956951201534,0.99,0.9629082450750532,0.9678860028860029,172,11,181,2
xgboost,zhao,0.9426229508196722,0.9180327868852459,0.9655172413793104,0.9411764705882353,0.9863038289921675,168,15,177,6
knn,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9923842258962228,169,12,180,5
decision_tree,ponti,0.912568306010929,0.8944444444444445,0.9252873563218391,0.9096045197740114,0.9169208864655201,161,19,173,13
logistic_regression,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.985869112999144,159,13,179,15
neural_network,ponti,0.9647147147147146,0.9404770815475487,0.987450980392157,0.9620724438740375,0.9657151994873256,172,11,181,2
xgboost,ponti,0.9262295081967213,0.9060773480662984,0.9425287356321839,0.923943661971831,0.983730682133675,164,17,175,10
knn,ponti,0.9289617486338798,0.9204545454545454,0.9310344827586207,0.9257142857142858,0.9775340185914876,162,14,178,12
decision_tree,semiz,0.9098360655737705,0.8852459016393442,0.9310344827586207,0.9075630252100839,0.9439500160333495,162,21,171,12
logistic_regression,semiz,0.9426229508196722,0.9322033898305084,0.9482758620689655,0.94017094017094,0.986530097886954,165,12,180,9
neural_network,semiz,0.9808558558558558,0.9729294827979038,0.9857142857142858,0.978388770916171,0.9791756854256853,172,5,187,2
xgboost,semiz,0.953551912568306,0.9243243243243243,0.9827586206896551,0.9526462395543176,0.9891611887746757,171,14,178,3
knn,semiz,0.912568306010929,0.9329268292682927,0.8793103448275862,0.9053254437869823,0.9750518223577407,153,11,181,21
decision_tree,zhao,0.9262295081967213,0.9106145251396648,0.9367816091954023,0.9235127478753541,0.9495760413083362,163,16,176,11
logistic_regression,zhao,0.953551912568306,0.9385474860335196,0.9655172413793104,0.9518413597733711,0.9894273278512185,168,11,181,6
neural_network,zhao,0.9782282282282282,0.9555555555555555,1.0,0.9763230342642106,0.9805429292929293,174,8,184,0
xgboost,zhao,0.9480874316939891,0.918918918918919,0.9770114942528736,0.947075208913649,0.9847314446141537,170,15,177,4
knn,zhao,0.9590163934426229,0.9392265193370166,0.9770114942528736,0.9577464788732395,0.9913284415640259,170,11,181,4
decision_tree,ponti,0.9098360655737705,0.8983050847457628,0.9137931034482759,0.9059829059829059,0.9258526407494557,159,18,174,15
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9857014812036657,161,13,179,13
neural_network,ponti,0.9564564564564563,0.938140203449801,0.9666666666666666,0.9502244584456527,0.9582591130377676,168,10,182,6
xgboost,ponti,0.907103825136612,0.9069767441860465,0.896551724137931,0.9017341040462429,0.9747961957465956,156,16,176,18
knn,ponti,0.9262295081967213,0.92,0.9252873563218391,0.9226361031518626,0.9787678993048574,161,14,178,13
decision_tree,semiz,0.9316939890710383,0.9209039548022598,0.9367816091954023,0.9287749287749287,0.9506079323249086,163,14,178,11
logistic_regression,semiz,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9895401417145806,165,14,178,9
neural_network,semiz,0.9753753753753754,0.9591241360978204,0.9944444444444445,0.9761688096522336,0.9745931736392264,173,8,184,1
xgboost,semiz,0.9426229508196722,0.9322033898305084,0.9482758620689655,0.94017094017094,0.9876786500548951,165,12,180,9
knn,semiz,0.9180327868852459,0.9285714285714286,0.896551724137931,0.912280701754386,0.9789521715870315,156,12,180,18
decision_tree,zhao,0.9289617486338798,0.9204545454545454,0.9310344827586207,0.9257142857142858,0.9641444413815694,162,14,178,12
logistic_regression,zhao,0.953551912568306,0.9385474860335196,0.9655172413793104,0.9518413597733711,0.9917821007121382,168,11,181,6
neural_network,zhao,0.9644894894894895,0.9355965337962916,0.9853535353535353,0.9593032326037252,0.964131011564078,172,11,181,2
xgboost,zhao,0.9398907103825137,0.9175824175824175,0.9597701149425287,0.9382022471910112,0.9823481320307945,167,15,177,7
knn,zhao,0.9617486338797814,0.9395604395604396,0.9827586206896551,0.9606741573033708,0.9915967553067656,171,11,181,3
decision_tree,ponti,0.9098360655737705,0.9028571428571428,0.9080459770114943,0.9054441260744985,0.9206151989882809,158,17,175,16
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9843607709248694,161,13,179,13
neural_network,ponti,0.9538288288288287,0.9276382243487508,0.985909090909091,0.9541083099906629,0.9561816761526514,171,14,178,3
xgboost,ponti,0.9289617486338798,0.9111111111111111,0.9425287356321839,0.9265536723163842,0.9832546534133222,164,16,176,10
knn,ponti,0.912568306010929,0.9176470588235294,0.896551724137931,0.9069767441860465,0.9763161454913375,156,14,178,18
decision_tree,semiz,0.912568306010929,0.898876404494382,0.9195402298850575,0.9090909090909091,0.955673322259526,160,18,174,14
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9867272929598782,165,13,179,9
neural_network,semiz,0.9837087087087089,0.9675301687887501,1.0,0.983041847041847,0.9841666666666666,174,6,186,0
xgboost,semiz,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9862146208385889,168,12,180,6
knn,semiz,0.9180327868852459,0.9444444444444444,0.8793103448275862,0.9107142857142858,0.9748712572150072,153,9,183,21
decision_tree,zhao,0.9398907103825137,0.9175824175824175,0.9597701149425287,0.9382022471910112,0.9452208534929122,167,15,177,7
logistic_regression,zhao,0.9480874316939891,0.9281767955801105,0.9655172413793104,0.9464788732394367,0.9871506871289185,168,13,179,6
neural_network,zhao,0.9672672672672673,0.9473225957049486,0.9820616883116884,0.9637466417096885,0.9688850807121268,171,9,183,3
xgboost,zhao,0.9453551912568307,0.9184782608695652,0.9712643678160919,0.9441340782122905,0.9873731611049472,169,15,177,5
knn,zhao,0.9480874316939891,0.9281767955801105,0.9655172413793104,0.9464788732394367,0.9896784962034534,168,13,179,6
decision_tree,ponti,0.9043715846994536,0.8971428571428571,0.9022988505747126,0.8997134670487106,0.9280613204169746,157,18,174,17
